Instrument,Date,Operating Profit before Non-Recurring Income/Expense
NO0003078107,2010-12-31T00:00:00Z,50231567.14
NO0003078107,2011-12-31T00:00:00Z,55336264.85
NO0003078107,2012-12-31T00:00:00Z,40957544.91
NO0003078107,2013-12-31T00:00:00Z,81924247.44
NO0003078107,2014-12-31T00:00:00Z,79424665.28
NO0003078107,2015-12-31T00:00:00Z,104908587.9
NO0003078107,2016-12-31T00:00:00Z,126088818.5
NO0003078107,2017-12-31T00:00:00Z,97851604.81
NO0003078107,2018-12-31T00:00:00Z,114739183.2
NO0003078107,2019-12-31T00:00:00Z,131603377
NO0003078107,2020-12-31T00:00:00Z,125643066.1
NO0003078107,2021-12-31T00:00:00Z,164161265.7
NO0003078107,2022-12-31T00:00:00Z,127806592.7
NO0003086902,,
NO0006001205,,3218762.106
NO0006001205,,1232351.862
NO0006001205,,3408202.412
NO0006001205,,3452923.052
NO0006001205,,28857161.9
NO0006001205,,12466955
NO0006001205,,13177050.76
NO0006001205,,96206884.15
NO0006001205,,5861188.921
NO0006001205,,92913705.03
NO0006001205,,89674288.88
NO0006001205,,12383376.5
NO0006001205,,29419047.31
NO0006001205,,23692969.26
NO0006001205,,26919231.49
NO0006001205,,17618552.1
NO0006001205,,19791177.45
NO0006001205,,27015762.38
NO0006001205,,28721443.46
NO0006001205,,28007291.54
NO0006001205,,23852557.51
NO0006001205,,30738905.93
NO0006001205,,32458903.45
NO0003073801,2000-12-31T00:00:00Z,-1136636.76
NO0003073801,2001-12-31T00:00:00Z,-35743550.91
NO0003073801,2002-12-31T00:00:00Z,120824.2159
NO0003073801,2003-12-31T00:00:00Z,-5182498.125
NO0003073801,2004-12-31T00:00:00Z,1804781.011
NO0003073801,2005-12-31T00:00:00Z,910583.0127
NO0003073801,2006-12-31T00:00:00Z,2839381.816
NO0003073801,2007-12-31T00:00:00Z,-4369730.954
NO0003073801,2008-12-31T00:00:00Z,15372390.7
NO0006000900,2000-12-31T00:00:00Z,38503029.16
NO0006000900,2001-12-31T00:00:00Z,17711646.57
NO0006000900,2002-12-31T00:00:00Z,6312654.959
NO0006000900,2003-12-31T00:00:00Z,51090467.33
NO0006000900,2004-12-31T00:00:00Z,72429200.87
NO0006000900,2005-12-31T00:00:00Z,98810918.96
NO0006000900,2006-12-31T00:00:00Z,123927006.4
NO0006000900,2007-12-31T00:00:00Z,175584077.3
NO0006000900,2008-12-31T00:00:00Z,139085759.7
NO0006000900,2009-12-31T00:00:00Z,86764772.08
NO0006000900,2010-12-31T00:00:00Z,249002686
NO0006000900,2011-12-31T00:00:00Z,139739396.3
NO0006000900,2012-12-31T00:00:00Z,214941065.5
NO0006000900,2013-12-31T00:00:00Z,192632689.9
NO0006000900,2014-12-31T00:00:00Z,208987145.3
NO0006000900,2015-12-31T00:00:00Z,156368487.6
NO0006000900,2016-12-31T00:00:00Z,217020546.8
NO0006000900,2017-12-31T00:00:00Z,208661281.1
NO0006000900,2018-12-31T00:00:00Z,254320075.8
NO0006000900,2019-12-31T00:00:00Z,275263761.8
NO0006000900,2020-12-31T00:00:00Z,196783919.4
NO0006000900,2021-12-31T00:00:00Z,309112170.5
NO0006000900,2022-12-31T00:00:00Z,339633218.6
NO0006001106,,
NO0006222009,2000-12-31T00:00:00Z,20028979.59
NO0006222009,2001-12-31T00:00:00Z,15941930.04
NO0006222009,2002-12-31T00:00:00Z,7361691.96
NO0006222009,2003-12-31T00:00:00Z,25147124.29
NO0006222009,2004-12-31T00:00:00Z,37248240.98
NO0006222009,2005-12-31T00:00:00Z,57941883.92
NO0006222009,2006-12-31T00:00:00Z,20743786.86
NO0006222009,2007-12-31T00:00:00Z,315708736.1
NO0006222009,2008-12-31T00:00:00Z,340598383.7
NO0006222009,2009-12-31T00:00:00Z,282801930.5
NO0006222009,2010-12-31T00:00:00Z,258104049.1
NO0006222009,2011-12-31T00:00:00Z,37615272.28
NO0006222009,2012-12-31T00:00:00Z,61883752.73
NO0006222009,2013-12-31T00:00:00Z,66237712.74
NO0006222009,2014-12-31T00:00:00Z,84852282.69
NO0006222009,2015-12-31T00:00:00Z,37799409.44
NO0006222009,2016-12-31T00:00:00Z,52127834.81
NO0006222009,2017-12-31T00:00:00Z,49761416.36
NO0006222009,2018-12-31T00:00:00Z,54061462.93
NO0006222009,2019-12-31T00:00:00Z,48319027.27
NO0006222009,2020-12-31T00:00:00Z,54790189.37
NO0006222009,2021-12-31T00:00:00Z,52601460.87
NO0006222009,2022-12-31T00:00:00Z,39888615.24
NO0003028300,,
NO0012483207,,
NO0006000108,,
NO0003095408,,
NO0003094005,,
NO0010036957,,
NO0003072407,,
NO0003095507,,
NO0003025009,,2016510.716
NO0003025009,,2026479.714
NO0003025009,,2028382.292
NO0003025009,,2411300.228
NO0003025009,,3245928.766
NO0003025009,,4059481.921
NO0003025009,,4410269.923
NO0003025009,,5788621.601
NO0003025009,,6712235.637
NO0003025009,,6956069.448
NO0003025009,,6299336.925
NO0003025009,,4483811.934
NO0003025009,,4792549.026
NO0003025009,,5144195.521
NO0003025009,,7068158.539
NO0003025009,,2901642.269
NO0003025009,,4336358.933
NO0003025009,,3530529.499
NO0003025009,,6409529.997
NO0003025009,,6878977.901
NO0003025009,,4591518.128
NO0003025009,,6753198.62
NO0003025009,,7367950.793
NO0005857508,,
NO0003099608,,
NO0003015901,,
NO0003107609,,
NO0003987901,2000-12-31T00:00:00Z,-312125.1476
NO0003987901,2001-12-31T00:00:00Z,-182908.9539
NO0003987901,2002-12-31T00:00:00Z,-89134.68802
NO0003987901,2003-12-31T00:00:00Z,-78121.71182
NO0003987901,2004-12-31T00:00:00Z,-969688.6851
NO0003987901,2005-12-31T00:00:00Z,-6068171.184
NO0003987901,2006-12-31T00:00:00Z,-8431255.895
NO0003987901,2007-12-31T00:00:00Z,-14346332.58
NO0003987901,2008-12-31T00:00:00Z,179337.9693
NO0003987901,2009-12-31T00:00:00Z,-26456692.1
NO0003987901,2010-12-31T00:00:00Z,-43679911.92
NO0003987901,2011-12-31T00:00:00Z,-86305874.54
NO0003987901,2012-12-31T00:00:00Z,-32826439.7
NO0003987901,2013-12-31T00:00:00Z,-29899284.54
NO0003987901,2014-12-31T00:00:00Z,-44752535.95
NO0003987901,2015-12-01T00:00:00Z,
NO0003987901,2016-12-01T00:00:00Z,-374755.8929
NO0003987901,2018-12-31T00:00:00Z,35417.8829
NO0003987901,2019-12-31T00:00:00Z,-13763.18809
NO0003987901,2020-12-31T00:00:00Z,-13758.87566
NO0003168908,,
NO0003095002,,
NO0003069502,,
NO0003106007,,
NO0005625103,,
NO0004895103,2000-12-31T00:00:00Z,731215.8112
NO0004895103,2001-12-31T00:00:00Z,280824.2831
NO0004895103,2002-12-31T00:00:00Z,1661364.532
NO0004895103,2003-12-31T00:00:00Z,2019134.896
NO0004895103,2004-12-31T00:00:00Z,1242896.985
NO0004895103,2005-12-31T00:00:00Z,1123119.706
NO0004895103,2006-12-31T00:00:00Z,647139.6389
NO0004895103,2007-12-31T00:00:00Z,1211101.88
NO0004895103,2008-12-31T00:00:00Z,-1996258.017
NO0004895103,2009-12-31T00:00:00Z,723413.2934
NO0004895103,2010-12-31T00:00:00Z,250660.4935
NO0004895103,2011-12-31T00:00:00Z,-165828.8488
NO0004895103,2012-12-31T00:00:00Z,466365.3223
NO0004895103,2013-12-31T00:00:00Z,8026873.042
NO0004895103,2014-12-31T00:00:00Z,8867549.002
NO0004895103,2015-12-31T00:00:00Z,9231334.236
NO0004895103,2016-12-31T00:00:00Z,11839835.4
NO0004895103,2017-12-31T00:00:00Z,42978532.03
NO0004895103,2018-12-31T00:00:00Z,42891917.05
NO0004895103,2019-12-31T00:00:00Z,38916608.65
NO0004895103,2020-12-31T00:00:00Z,43004805.77
NO0004895103,2021-12-31T00:00:00Z,65628996.21
NO0003398802,,
NO0010262686,2000-12-31T00:00:00Z,10665908.65
NO0010262686,2001-12-31T00:00:00Z,14896720.1
NO0010262686,2002-12-31T00:00:00Z,9378080.207
NO0010262686,2003-12-31T00:00:00Z,10808110.53
NO0010262686,2004-12-31T00:00:00Z,27200957.42
NO0010262686,2005-12-31T00:00:00Z,10999084.62
NO0010262686,2006-12-31T00:00:00Z,18935827.8
NO0010262686,2007-12-31T00:00:00Z,29360741.15
NO0010262686,2008-12-31T00:00:00Z,36909299.47
NO0010262686,2009-12-31T00:00:00Z,8000768.531
NO0010262686,2010-12-31T00:00:00Z,7544350.355
NO0010262686,2011-12-31T00:00:00Z,21353680.79
NO0010262686,2012-12-31T00:00:00Z,36747006.04
NO0010262686,2013-12-31T00:00:00Z,41439532.59
NO0010262686,2014-12-31T00:00:00Z,40854519.81
NO0010262686,2015-12-31T00:00:00Z,11511604.43
NO0010262686,2016-12-31T00:00:00Z,-16480571.31
NO0010262686,2017-12-31T00:00:00Z,-10213261.25
NO0010262686,2018-12-31T00:00:00Z,-8928995.854
NO0010262686,2019-12-31T00:00:00Z,-4496695.163
NO0010262686,2020-12-31T00:00:00Z,46143749.27
NO0010262686,2021-12-31T00:00:00Z,1005924.351
NO0010262686,2022-12-31T00:00:00Z,-1166143.719
NO0010074396,,
NO0003103103,2000-12-31T00:00:00Z,2888866.33
NO0003103103,2001-12-31T00:00:00Z,3503675.595
NO0003103103,2002-12-31T00:00:00Z,-3197485.99
NO0003103103,2003-12-31T00:00:00Z,-3048020.484
NO0003103103,2004-12-31T00:00:00Z,-11416894.46
NO0003103103,2005-12-31T00:00:00Z,16370607.75
NO0003103103,2006-12-31T00:00:00Z,4590300.076
NO0003103103,2007-12-31T00:00:00Z,4675846.804
NO0003103103,2008-12-31T00:00:00Z,7957538.37
NO0003103103,2009-12-31T00:00:00Z,17041273.58
NO0003103103,2010-12-31T00:00:00Z,-12085582.43
NO0003103103,2011-12-31T00:00:00Z,10526379.31
NO0003103103,2012-12-31T00:00:00Z,-9517638.566
NO0003103103,2013-12-31T00:00:00Z,-16131582.64
NO0003103103,2014-12-31T00:00:00Z,1342738.429
NO0003103103,2015-12-31T00:00:00Z,-11779966.56
NO0003103103,2016-12-31T00:00:00Z,-7044169.94
NO0003103103,2017-12-31T00:00:00Z,3161163.911
NO0003103103,2018-12-31T00:00:00Z,2947554.922
NO0003103103,2019-12-31T00:00:00Z,449407.9019
NO0003103103,2020-12-31T00:00:00Z,1251951.028
NO0003103103,2021-12-31T00:00:00Z,5566696.876
NO0003103103,2022-12-31T00:00:00Z,3395287.161
NO0003095309,2000-12-31T00:00:00Z,-5094246.935
NO0003095309,2001-12-31T00:00:00Z,-8683051.187
NO0003095309,2002-12-31T00:00:00Z,-8120725.593
NO0003095309,2003-12-31T00:00:00Z,-7693573.366
NO0003095309,2004-12-31T00:00:00Z,-2916502.318
NO0003095309,2005-12-31T00:00:00Z,-5466605.338
NO0003095309,2006-12-31T00:00:00Z,-4841904.717
NO0003095309,2007-12-31T00:00:00Z,-5294245.36
NO0003095309,2008-12-31T00:00:00Z,-5822194.593
NO0003095309,2009-12-31T00:00:00Z,-5245426.728
NO0003095309,2010-12-31T00:00:00Z,-6712296.773
NO0003095309,2011-12-31T00:00:00Z,-11146629.24
NO0003095309,2012-12-31T00:00:00Z,-6064986.366
NO0003095309,2013-12-31T00:00:00Z,-1784960.734
NO0003095309,2014-12-31T00:00:00Z,-2977390.358
NO0003095309,2015-12-31T00:00:00Z,54443.08233
NO0003095309,2016-12-31T00:00:00Z,-2898255.178
NO0003095309,2017-12-31T00:00:00Z,-2830188.124
NO0003095309,2018-12-31T00:00:00Z,2735416.56
NO0003095309,2019-12-31T00:00:00Z,-1279749.001
NO0003095309,2020-12-31T00:00:00Z,-1148706.131
NO0003095309,2021-12-31T00:00:00Z,-12867681.85
NO0003095309,2022-12-31T00:00:00Z,-10691131.21
NO0010028657,2000-12-31T00:00:00Z,2440841.437
NO0010028657,2001-12-31T00:00:00Z,873328.9883
NO0010028657,2002-12-31T00:00:00Z,-3563241.218
NO0010028657,2003-12-01T00:00:00Z,
NO0010028657,2004-12-01T00:00:00Z,
NO0010028657,2005-12-01T00:00:00Z,
NO0010028657,2006-12-01T00:00:00Z,
NO0010028657,2007-12-01T00:00:00Z,
NO0010028657,2008-12-01T00:00:00Z,
NO0010028657,2009-12-01T00:00:00Z,
NO0010028657,2010-12-01T00:00:00Z,
NO0010028657,2011-12-01T00:00:00Z,
NO0010028657,2012-12-01T00:00:00Z,
NO0010028657,2013-12-01T00:00:00Z,
NO0010028657,2014-12-01T00:00:00Z,
NO0010028657,2015-12-01T00:00:00Z,320467.4584
NO0010028657,2017-12-31T00:00:00Z,579480.1102
NO0010028657,2018-12-31T00:00:00Z,582796.344
NO0010028657,2019-12-31T00:00:00Z,
NO0010028657,2020-12-31T00:00:00Z,
NO0006000207,,4542218.298
NO0006000207,,6601431.442
NO0006000207,,8961823.739
NO0006000207,,14517335.06
NO0006000207,,13374862.49
NO0006000207,,16759636.91
NO0006000207,,14832796.83
NO0006000207,,17754205.39
NO0006000207,,3829889.919
NO0006000207,,29379800.47
NO0006000207,,41986958.9
NO0006000207,,19936451.7
NO0006000207,,40208951.13
NO0006000207,,44515864.72
NO0006000207,,43695980.98
NO0006000207,,26054743.87
NO0006000207,,44911931.42
NO0006000207,,55776867.98
NO0006000207,,73195359.28
NO0006000207,,63005713.91
NO0006000207,,55335744.79
NO0006000207,,84525587.85
NO0006000207,,126866070
NO0006390400,2000-12-31T00:00:00Z,8484108.301
NO0006390400,2001-12-31T00:00:00Z,7675492.425
NO0006390400,2002-12-31T00:00:00Z,8033358.448
NO0006390400,2003-12-31T00:00:00Z,9292237.961
NO0006390400,2004-12-31T00:00:00Z,10823926.86
NO0006390400,2005-12-31T00:00:00Z,13349728.02
NO0006390400,2006-12-31T00:00:00Z,12458492.91
NO0006390400,2007-12-31T00:00:00Z,15581587.97
NO0006390400,2008-12-31T00:00:00Z,13844963.11
NO0006390400,2009-12-31T00:00:00Z,15284527.07
NO0006390400,2010-12-31T00:00:00Z,69353547.71
NO0006390400,2011-12-31T00:00:00Z,39895597.65
NO0006390400,2012-12-31T00:00:00Z,30800417.95
NO0006390400,2013-12-31T00:00:00Z,37332249.37
NO0006390400,2014-12-31T00:00:00Z,43806761.68
NO0006390400,2015-12-31T00:00:00Z,31720304.81
NO0006390400,2016-12-31T00:00:00Z,39294185.93
NO0006390400,2017-12-31T00:00:00Z,39638377.19
NO0006390400,2018-12-31T00:00:00Z,44068577.82
NO0006390400,2019-12-31T00:00:00Z,42464212.56
NO0006390400,2020-12-31T00:00:00Z,39922071.02
NO0006390400,2021-12-31T00:00:00Z,53323304.73
NO0006390400,2022-12-31T00:00:00Z,49743203.71
NO0006000603,,2349596.093
NO0006000603,,1486998.554
NO0006000603,,1801631.725
NO0006000603,,2551268.295
NO0006000603,,2041254.172
NO0006000603,,1739134.319
NO0006000603,,2092381.701
NO0006000603,,1849542.715
NO0006000603,,-353644.4123
NO0006000603,,592305.6396
NO0006000603,,1903163.006
NO0006000603,,1750137.657
NO0006000603,,6492803.411
NO0006000603,,3308649.544
NO0006000603,,4287499.416
NO0006000603,,2162807.38
NO0006000603,,1991559.779
NO0006000603,,3616876.274
NO0006000603,,3086151.984
NO0006000603,,3574561.561
NO0006000603,,4028684.121
NO0006000603,,7531975.007
NO0006000603,,8804651.558
NO0010123060,2000-12-31T00:00:00Z,-25971432.31
NO0010123060,2001-12-31T00:00:00Z,-13942741.86
NO0010123060,2002-12-31T00:00:00Z,-8598214.814
NO0010123060,2003-12-31T00:00:00Z,-4655035.046
NO0010123060,2004-12-31T00:00:00Z,-5925065.571
NO0010123060,2005-12-31T00:00:00Z,-8310837.245
NO0010123060,2006-12-31T00:00:00Z,-2661070.701
NO0010123060,2007-12-31T00:00:00Z,-2752644.428
NO0010123060,2008-12-31T00:00:00Z,-439180.3576
NO0010123060,2009-12-31T00:00:00Z,1453700.054
NO0010123060,2010-12-31T00:00:00Z,-1428714.782
NO0010123060,2011-12-31T00:00:00Z,2156985.442
NO0010123060,2012-12-31T00:00:00Z,2446840.884
NO0010123060,2013-12-31T00:00:00Z,2063677.36
NO0010123060,2014-12-31T00:00:00Z,3732875.937
NO0010123060,2015-12-31T00:00:00Z,-1958514.49
NO0010123060,2016-12-31T00:00:00Z,12856954.49
NO0010123060,2017-12-31T00:00:00Z,-702521.237
NO0010123060,2018-12-31T00:00:00Z,-829983.6518
NO0010123060,2019-12-31T00:00:00Z,509692.9407
NO0010123060,2020-12-31T00:00:00Z,1140066.837
NO0010123060,2021-12-31T00:00:00Z,2575469.048
NO0010123060,2022-12-31T00:00:00Z,1032380.482
NO0010029804,2000-12-31T00:00:00Z,5971728.691
NO0010029804,2001-12-31T00:00:00Z,8752672.439
NO0010029804,2002-12-31T00:00:00Z,6809208.398
NO0010029804,2003-12-31T00:00:00Z,-8986685.831
NO0010029804,2004-12-31T00:00:00Z,23757075.33
NO0010029804,2005-12-31T00:00:00Z,37998080.69
NO0010029804,2006-12-31T00:00:00Z,87358381.59
NO0010029804,2007-12-31T00:00:00Z,108091271
NO0010029804,2008-12-31T00:00:00Z,163344903.9
NO0010029804,2009-12-31T00:00:00Z,102452867.4
NO0010029804,2010-12-31T00:00:00Z,114057155.8
NO0010029804,2011-12-31T00:00:00Z,23766419.06
NO0010029804,2012-12-31T00:00:00Z,31320475.52
NO0010029804,2013-12-31T00:00:00Z,44624018.36
NO0010029804,2014-12-31T00:00:00Z,48705305.76
NO0010029804,2015-12-31T00:00:00Z,34928096.2
NO0010029804,2016-12-31T00:00:00Z,47789807.4
NO0010029804,2017-12-31T00:00:00Z,38389800.4
NO0010029804,2018-12-31T00:00:00Z,15372345.01
NO0010029804,2019-12-31T00:00:00Z,41175818.91
NO0010029804,2020-12-31T00:00:00Z,41809916.75
NO0010029804,2021-12-31T00:00:00Z,30736577.4
NO0010029804,2022-12-31T00:00:00Z,59148431.3
NO0006001700,,
NO0010012636,2002-12-31T00:00:00Z,3940990.491
NO0010012636,2003-12-31T00:00:00Z,5983104.146
NO0010012636,2004-12-31T00:00:00Z,6234414.109
NO0010012636,2005-12-31T00:00:00Z,6521520.652
NO0010012636,2006-12-31T00:00:00Z,7824748.061
NO0010012636,2007-12-31T00:00:00Z,9060480.993
NO0010012636,2008-12-31T00:00:00Z,7131649.285
NO0010012636,2009-12-31T00:00:00Z,9920479.133
NO0010012636,2010-12-31T00:00:00Z,3915906.259
NO0010012636,2011-12-31T00:00:00Z,3324082.161
NO0010012636,2012-12-31T00:00:00Z,5553533.327
NO0010012636,2013-12-31T00:00:00Z,6175657.563
NO0010012636,2014-12-31T00:00:00Z,7587363.465
NO0010012636,2015-12-31T00:00:00Z,6572697.049
NO0010012636,2016-12-31T00:00:00Z,7862913.025
NO0010012636,2017-12-31T00:00:00Z,6976286.568
NO0010012636,2018-12-31T00:00:00Z,7302232.816
NO0010012636,2019-12-31T00:00:00Z,8021891.239
NO0010012636,2020-12-31T00:00:00Z,6928180.516
NO0010012636,2021-12-31T00:00:00Z,7301334.25
NO0010012636,2022-12-31T00:00:00Z,4512941.706
NO0003096208,2000-12-31T00:00:00Z,4143860.035
NO0003096208,2001-12-31T00:00:00Z,7216660.524
NO0003096208,2002-12-31T00:00:00Z,6034140.622
NO0003096208,2003-12-31T00:00:00Z,12481500.24
NO0003096208,2004-12-31T00:00:00Z,19701337.54
NO0003096208,2005-12-31T00:00:00Z,42586573.89
NO0003096208,2006-12-31T00:00:00Z,106854928.3
NO0003096208,2007-12-31T00:00:00Z,66330525.36
NO0003096208,2008-12-31T00:00:00Z,60595029.32
NO0003096208,2009-12-31T00:00:00Z,152103447.9
NO0003096208,2010-12-31T00:00:00Z,262969879.9
NO0003096208,2011-12-31T00:00:00Z,216738662.8
NO0003096208,2012-12-31T00:00:00Z,83136416.27
NO0003096208,2013-12-31T00:00:00Z,277843956.2
NO0003096208,2014-12-31T00:00:00Z,285014854.3
NO0003096208,2015-12-31T00:00:00Z,171527157.1
NO0003096208,2016-12-31T00:00:00Z,338874902.4
NO0003096208,2017-12-31T00:00:00Z,450111205.9
NO0003096208,2018-12-31T00:00:00Z,438854132.6
NO0003096208,2019-12-31T00:00:00Z,311006533.7
NO0003096208,2020-12-31T00:00:00Z,208111527.1
NO0003096208,2021-12-31T00:00:00Z,293998040.7
NO0003096208,2022-12-31T00:00:00Z,333872934.7
NO0006001809,2000-12-31T00:00:00Z,2926913.702
NO0006001809,2001-12-31T00:00:00Z,4884515.664
NO0006001809,2002-12-31T00:00:00Z,820771.3978
NO0006001809,2003-12-31T00:00:00Z,11497478.02
NO0006001809,2004-12-31T00:00:00Z,6081673.269
NO0006001809,2005-12-31T00:00:00Z,9696986.646
NO0006001809,2006-12-31T00:00:00Z,12579294.4
NO0006001809,2007-12-31T00:00:00Z,18086016.47
NO0006001809,2008-12-31T00:00:00Z,11007721.43
NO0006001809,2009-12-31T00:00:00Z,5853740.628
NO0006001809,2010-12-31T00:00:00Z,19379769.63
NO0006001809,2011-12-31T00:00:00Z,4060305.068
NO0006001809,2012-12-31T00:00:00Z,9372222.072
NO0006001809,2013-12-31T00:00:00Z,8850543.854
NO0006001809,2014-12-31T00:00:00Z,9443576.785
NO0006001809,2015-12-31T00:00:00Z,11042996.16
NO0006001809,2016-12-31T00:00:00Z,9957083.837
NO0006001809,2017-12-31T00:00:00Z,11895388.47
NO0006001809,2018-12-31T00:00:00Z,13712869.62
NO0006001809,2019-12-31T00:00:00Z,15525786.13
NO0006001809,2020-12-31T00:00:00Z,10579508.81
NO0006001809,2021-12-31T00:00:00Z,23314858.22
NO0006001809,2022-12-31T00:00:00Z,24607941.97
NO0010044183,,
NO0010190341,,
NO0010196140,2001-12-31T00:00:00Z,531238.0032
NO0010196140,2002-12-31T00:00:00Z,-9315584.923
NO0010196140,2003-12-31T00:00:00Z,-4800381.056
NO0010196140,2004-12-31T00:00:00Z,-23581728.25
NO0010196140,2005-12-31T00:00:00Z,4548720.26
NO0010196140,2006-12-31T00:00:00Z,-4767986.086
NO0010196140,2007-12-31T00:00:00Z,22946012.43
NO0010196140,2008-12-31T00:00:00Z,-60711652.91
NO0010196140,2009-12-31T00:00:00Z,91545799.17
NO0010196140,2010-12-31T00:00:00Z,34841974.37
NO0010196140,2011-12-31T00:00:00Z,74325276.3
NO0010196140,2012-12-31T00:00:00Z,69430266.42
NO0010196140,2013-12-31T00:00:00Z,165152810.6
NO0010196140,2014-12-31T00:00:00Z,-224512041.1
NO0010196140,2015-12-31T00:00:00Z,43228180.27
NO0010196140,2016-12-31T00:00:00Z,216947372.4
NO0010196140,2017-12-31T00:00:00Z,-163030340.8
NO0010196140,2018-12-31T00:00:00Z,-473542013.6
NO0010196140,2019-12-31T00:00:00Z,95375481.09
NO0010196140,2020-12-31T00:00:00Z,-941896364.3
NO0010196140,2021-12-31T00:00:00Z,-409611464.4
NO0010196140,2022-12-31T00:00:00Z,-55783449.87
NO0010208051,2001-12-31T00:00:00Z,229732167.8
NO0010208051,2002-12-31T00:00:00Z,268587213.5
NO0010208051,2003-12-31T00:00:00Z,384836048.1
NO0010208051,2004-12-31T00:00:00Z,
NO0010208051,2005-12-31T00:00:00Z,593597182.2
NO0010208051,2006-12-31T00:00:00Z,523062923.2
NO0010208051,2007-12-31T00:00:00Z,851527889.6
NO0010208051,2008-12-31T00:00:00Z,2175280485
NO0010208051,2009-12-31T00:00:00Z,202230620.8
NO0010208051,2010-12-31T00:00:00Z,1236399115
NO0010208051,2011-12-31T00:00:00Z,2362645589
NO0010208051,2012-12-31T00:00:00Z,1957260697
NO0010208051,2013-12-31T00:00:00Z,1389538021
NO0010208051,2014-12-31T00:00:00Z,1684688612
NO0010208051,2015-12-31T00:00:00Z,1907051559
NO0010208051,2016-12-31T00:00:00Z,1102720661
NO0010208051,2017-12-31T00:00:00Z,665000000
NO0010208051,2018-12-31T00:00:00Z,690000000
NO0010208051,2019-12-31T00:00:00Z,1132000000
NO0010208051,2020-12-31T00:00:00Z,1189000000
NO0010208051,2021-12-31T00:00:00Z,2574000000
NO0010208051,2022-12-31T00:00:00Z,3727000000
NO0010127038,,
NO0010040611,2000-12-31T00:00:00Z,-1503052.787
NO0010040611,2001-12-31T00:00:00Z,-4275713.192
NO0010040611,2002-12-31T00:00:00Z,-2288944.601
NO0010040611,2003-12-31T00:00:00Z,-10541991.16
NO0010040611,2004-12-31T00:00:00Z,11939227.99
NO0010040611,2005-12-31T00:00:00Z,463136.2631
NO0010040611,2006-12-31T00:00:00Z,-4286712.877
NO0010040611,2007-12-31T00:00:00Z,1859120.847
NO0010040611,2008-12-31T00:00:00Z,14325570.8
NO0010040611,2009-12-31T00:00:00Z,10753863.86
NO0010040611,2010-12-31T00:00:00Z,23866791.49
NO0010040611,2011-12-31T00:00:00Z,38100000
NO0010040611,2012-12-31T00:00:00Z,50200000
NO0010040611,2013-12-31T00:00:00Z,61800000
NO0010040611,2014-12-31T00:00:00Z,71800000
NO0010040611,2015-12-31T00:00:00Z,7100000
NO0010040611,2016-12-31T00:00:00Z,-6000000
NO0010040611,2017-12-31T00:00:00Z,-31900000
NO0010040611,2018-12-31T00:00:00Z,-20600000
NO0010040611,2019-12-31T00:00:00Z,-12600000
NO0010040611,2020-12-31T00:00:00Z,-15100000
NO0010040611,2021-12-31T00:00:00Z,-9200000
NO0010040611,2022-12-31T00:00:00Z,-4100000
NO0010093933,,
NO0010215684,2004-12-31T00:00:00Z,
NO0010215684,2005-12-31T00:00:00Z,282139353.5
NO0010215684,2006-12-31T00:00:00Z,448825173.4
NO0010215684,2007-12-31T00:00:00Z,675784570.7
NO0010215684,2008-12-31T00:00:00Z,605939511.4
NO0010215684,2009-12-31T00:00:00Z,648814799.3
NO0010215684,2010-12-31T00:00:00Z,542268832.1
NO0010215684,2011-12-31T00:00:00Z,596126120.3
NO0010215684,2012-12-31T00:00:00Z,492867263.1
NO0010215684,2013-12-31T00:00:00Z,98785994.83
NO0010215684,2014-12-31T00:00:00Z,45840287.78
NO0010215684,2015-12-31T00:00:00Z,-77189849.6
NO0010215684,2016-12-31T00:00:00Z,-71267593.08
NO0010215684,2017-12-31T00:00:00Z,-25916142.86
NO0010215684,2018-12-31T00:00:00Z,3197447.762
NO0010215684,2019-12-31T00:00:00Z,26047686.55
NO0010215684,2020-12-31T00:00:00Z,-13118927.96
NO0010215684,2021-12-31T00:00:00Z,-14204024.41
NO0010215684,2022-12-31T00:00:00Z,-8255699.775
NO0010222995,,
NO0010227036,,
NO0010176324,,
NO0010159684,2002-12-31T00:00:00Z,765472.5404
NO0010159684,2003-12-31T00:00:00Z,1724480.178
NO0010159684,2004-12-31T00:00:00Z,1935659.239
NO0010159684,2005-12-31T00:00:00Z,2146340.952
NO0010159684,2006-12-31T00:00:00Z,2802188.086
