Instrument,Total Assets,Date
SE0000396061,159811266.48376,2021-12-31T00:00:00Z
SE0000396061,161974672.841523,2022-12-31T00:00:00Z
SE0000102006,,
SE0000135303,,
SE0000950578,,
SE0000426470,,
SE0000101669,33983531.6617085,2000-12-31T00:00:00Z
SE0000101669,30850847.9767237,2001-12-31T00:00:00Z
SE0000101669,31750273.5702356,2002-12-31T00:00:00Z
SE0000101669,36705959.2154464,2003-12-31T00:00:00Z
SE0000101669,46390818.0752232,2004-12-31T00:00:00Z
SE0000101669,40971365.2504596,2005-12-31T00:00:00Z
SE0000101669,48240252.435978,2006-12-31T00:00:00Z
SE0000101669,68339729.5038841,2007-12-31T00:00:00Z
SE0000101669,64139683.7590423,2008-12-31T00:00:00Z
SE0000101669,50772185.1344935,2009-12-31T00:00:00Z
SE0000101669,61413156.8750186,2010-12-31T00:00:00Z
SE0000101669,,2011-09-01T00:00:00Z
SE0000101669,,2012-09-01T00:00:00Z
SE0000101669,,2013-09-01T00:00:00Z
SE0000101669,22135918.1690905,2014-09-01T00:00:00Z
SE0000101669,17548971.8582578,2015-09-01T00:00:00Z
SE0000101669,16002923.292797,2016-09-01T00:00:00Z
SE0000101669,8884033.81838875,2019-09-30T00:00:00Z
SE0000101669,9747610.11346377,2020-09-30T00:00:00Z
SE0000101669,31888565.3936176,2021-09-30T00:00:00Z
SE0009697220,105693901.402465,2000-12-31T00:00:00Z
SE0009697220,77908770.7208759,2001-12-31T00:00:00Z
SE0009697220,49711225.018718,2002-12-31T00:00:00Z
SE0009697220,56069447.7265461,2003-12-31T00:00:00Z
SE0009697220,73071615.4054298,2004-12-31T00:00:00Z
SE0009697220,63333291.3592062,2005-12-31T00:00:00Z
SE0009697220,81807517.5667977,2006-12-31T00:00:00Z
SE0009697220,96608894.8036272,2007-12-31T00:00:00Z
SE0009697220,98201139.4917099,2008-12-31T00:00:00Z
SE0009697220,97288204.240105,2009-12-31T00:00:00Z
SE0009697220,98467912.6054428,2010-12-31T00:00:00Z
SE0009697220,82038967.4496937,2011-12-31T00:00:00Z
SE0009697220,70741390.4533284,2012-12-31T00:00:00Z
SE0009697220,68241645.5637205,2013-12-31T00:00:00Z
SE0009697220,64646911.6798153,2014-12-31T00:00:00Z
SE0009697220,63764281.0631623,2015-12-31T00:00:00Z
SE0009697220,107935702.757008,2016-12-31T00:00:00Z
SE0009697220,143116670.934075,2017-12-31T00:00:00Z
SE0009697220,216855654.963626,2018-12-31T00:00:00Z
SE0009697220,236463362.529374,2019-12-31T00:00:00Z
SE0009697220,284126332.960023,2020-12-31T00:00:00Z
SE0009697220,335571621.382423,2021-12-31T00:00:00Z
SE0009697220,318799362.016949,2022-12-31T00:00:00Z
SE0010048884,77688057.798555,2000-12-31T00:00:00Z
SE0010048884,81017189.2347154,2001-12-31T00:00:00Z
SE0010048884,95974198.0072568,2002-12-31T00:00:00Z
SE0010048884,116848997.06696,2003-12-31T00:00:00Z
SE0010048884,121027629.957007,2004-12-31T00:00:00Z
SE0010048884,184312589.719697,2005-12-31T00:00:00Z
SE0010048884,221611908.900998,2006-12-31T00:00:00Z
SE0010048884,265250224.381789,2007-12-31T00:00:00Z
SE0010048884,220254785.225018,2008-12-31T00:00:00Z
SE0010048884,239658110.108656,2009-12-31T00:00:00Z
SE0010048884,368058660.46678,2010-12-31T00:00:00Z
SE0010048884,404120328.697117,2011-12-31T00:00:00Z
SE0010048884,403686947.958022,2012-12-31T00:00:00Z
SE0010048884,438236984.790343,2013-12-31T00:00:00Z
SE0010048884,453043422.487332,2014-12-31T00:00:00Z
SE0010048884,442715917.83579,2015-12-31T00:00:00Z
SE0010048884,528585702.208022,2016-12-31T00:00:00Z
SE0010048884,743370276.893815,2017-12-31T00:00:00Z
SE0010048884,747955356.739415,2018-12-31T00:00:00Z
SE0010048884,1398429822.68746,2019-12-31T00:00:00Z
SE0010048884,1492659590.00828,2020-12-31T00:00:00Z
SE0010048884,1399758828.21489,2021-12-31T00:00:00Z
SE0010048884,1281020004.2276,2022-12-31T00:00:00Z
SE0000257792,,
SE0000431009,,
SE0000104788,,
SE0000104846,,
SE0000725624,12264343.3914152,2000-12-31T00:00:00Z
SE0000725624,6212338.731289,2001-12-31T00:00:00Z
SE0000725624,7386511.54754363,2002-12-31T00:00:00Z
SE0000725624,4847996.21901889,2003-12-31T00:00:00Z
SE0000725624,7169658.1582033,2004-12-31T00:00:00Z
SE0000725624,8947666.65827184,2005-12-31T00:00:00Z
SE0000725624,9984661.00828306,2006-12-31T00:00:00Z
SE0000725624,10584011.6369038,2007-12-31T00:00:00Z
SE0000725624,8280263.74751937,2008-12-31T00:00:00Z
SE0000725624,7670595.79341359,2009-12-31T00:00:00Z
SE0000725624,9377924.82637336,2010-12-31T00:00:00Z
SE0000725624,8145126.16510352,2011-12-31T00:00:00Z
SE0000725624,6526944.2649186,2012-12-31T00:00:00Z
SE0000725624,6534093.5572576,2013-12-31T00:00:00Z
SE0000725624,6405105.50958887,2014-12-31T00:00:00Z
SE0000725624,6295743.79920677,2015-12-31T00:00:00Z
SE0000725624,8245879.85989877,2016-12-31T00:00:00Z
SE0000725624,9115671.14134875,2017-12-31T00:00:00Z
SE0000725624,10214405.1330713,2018-12-31T00:00:00Z
SE0000725624,10325144.1999573,2019-12-31T00:00:00Z
SE0000725624,11470638.3600331,2020-12-31T00:00:00Z
SE0000725624,11353217.0988583,2021-12-31T00:00:00Z
SE0000725624,11962182.2094967,2022-12-31T00:00:00Z
SE0000388969,,
SE0000350340,,
SE0000383259,,
SE0000312043,140247237.569061,2000-12-31T00:00:00Z
SE0000312043,130510317.369167,2001-12-31T00:00:00Z
SE0000312043,141306571.445027,2002-12-31T00:00:00Z
SE0000312043,79325400.6866929,2003-12-31T00:00:00Z
SE0000312043,80519978.3530261,2004-12-31T00:00:00Z
SE0000312043,77125947.5659204,2005-12-31T00:00:00Z
SE0000312043,115150102.990373,2006-12-31T00:00:00Z
SE0000312043,138053449.289716,2007-12-31T00:00:00Z
SE0000312043,77052941.5530376,2008-12-31T00:00:00Z
SE0000312043,55809195.273875,2009-12-31T00:00:00Z
SE0000312043,54119347.8196071,2010-12-31T00:00:00Z
SE0000312043,45367316.1241616,2011-12-31T00:00:00Z
SE0000312043,49247837.995876,2012-12-31T00:00:00Z
SE0000312043,47831963.583824,2013-12-31T00:00:00Z
SE0000312043,42001539.3496248,2014-12-31T00:00:00Z
SE0000312043,34020363.4641568,2015-12-31T00:00:00Z
SE0000312043,30843901.3142725,2016-12-31T00:00:00Z
SE0000312043,29817842.642379,2017-12-31T00:00:00Z
SE0000312043,23549997.7407257,2018-12-31T00:00:00Z
SE0000312043,20742149.1134373,2019-12-31T00:00:00Z
SE0000312043,19148244.6316405,2020-12-31T00:00:00Z
SE0000312043,17382954.2437384,2021-12-31T00:00:00Z
SE0000312043,14618267.0689291,2022-12-31T00:00:00Z
SE0017911480,,
SE0006993770,809604759.881003,2000-12-31T00:00:00Z
SE0006993770,743367405.535776,2001-12-31T00:00:00Z
SE0006993770,847203824.223924,2002-12-31T00:00:00Z
SE0006993770,969849455.788932,2003-12-31T00:00:00Z
SE0006993770,1085355220.8292,2004-12-31T00:00:00Z
SE0006993770,953106505.150226,2005-12-31T00:00:00Z
SE0006993770,887470235.051787,2006-12-31T00:00:00Z
SE0006993770,1022561975.79772,2007-12-31T00:00:00Z
SE0006993770,941040906.472057,2008-12-31T00:00:00Z
SE0006993770,1001787659.56258,2009-12-31T00:00:00Z
SE0006993770,1142209901.93448,2010-12-31T00:00:00Z
SE0006993770,1201835128.77842,2011-12-31T00:00:00Z
SE0006993770,1357215400.24005,2012-12-31T00:00:00Z
SE0006993770,1387201516.30494,2013-12-31T00:00:00Z
SE0006993770,1243281380.2835,2014-12-31T00:00:00Z
SE0006993770,1247498964.06796,2015-12-31T00:00:00Z
SE0006993770,1157152738.89127,2016-12-31T00:00:00Z
SE0006993770,1398368630.89359,2017-12-31T00:00:00Z
SE0006993770,1383127739.37011,2018-12-31T00:00:00Z
SE0006993770,1847148045.28947,2019-12-31T00:00:00Z
SE0006993770,2290256610.02094,2020-12-31T00:00:00Z
SE0006993770,2625342950.7036,2021-12-31T00:00:00Z
SE0006993770,2749668517.84239,2022-12-31T00:00:00Z
SE0000214058,53314917.1270718,2000-12-31T00:00:00Z
SE0000214058,60740304.7356533,2001-12-31T00:00:00Z
SE0000214058,74918850.4290733,2002-12-31T00:00:00Z
SE0000214058,89734914.3023951,2003-12-31T00:00:00Z
SE0000214058,115362586.813385,2004-12-31T00:00:00Z
SE0000214058,95760319.3391593,2005-12-31T00:00:00Z
SE0000214058,128052970.651396,2006-12-31T00:00:00Z
SE0000214058,137986598.991056,2007-12-31T00:00:00Z
SE0000214058,121156904.167467,2008-12-31T00:00:00Z
SE0000214058,173407446.719365,2009-12-31T00:00:00Z
SE0000214058,,2010-12-31T00:00:00Z
SE0000214058,109736647.760841,2011-12-01T00:00:00Z
SE0000214058,108879539.615044,2012-12-01T00:00:00Z
SE0000214058,108550702.551129,2013-12-01T00:00:00Z
SE0000214058,,2014-12-31T00:00:00Z
SE0000214058,69421776.1543159,2015-12-01T00:00:00Z
SE0000214058,66130766.7977046,2018-12-31T00:00:00Z
SE0000214058,,2019-12-31T00:00:00Z
SE0000214058,43799849.0529289,2020-12-31T00:00:00Z
SE0000214058,58768696.3448093,2021-12-31T00:00:00Z
SE0000259418,,
SE0000388910,,
SE0000251902,86043773.9056524,2000-12-31T00:00:00Z
SE0000251902,56760556.6402511,2001-12-31T00:00:00Z
SE0000251902,69813281.1150147,2002-12-31T00:00:00Z
SE0000251902,64104171.5898192,2003-12-31T00:00:00Z
SE0000251902,64185682.9319624,2004-12-31T00:00:00Z
SE0000251902,45945928.9294079,2005-12-31T00:00:00Z
SE0000251902,115087286.167151,2006-12-31T00:00:00Z
SE0000251902,143973259.880536,2007-12-31T00:00:00Z
SE0000251902,107964150.822611,2008-12-31T00:00:00Z
SE0000251902,70361442.4178096,2009-12-31T00:00:00Z
SE0000251902,,2010-12-01T00:00:00Z
SE0000251902,,2011-12-01T00:00:00Z
SE0000251902,,2012-12-01T00:00:00Z
SE0000251902,44388734.7983785,2013-12-01T00:00:00Z
SE0000251902,24546407.8296408,2014-12-01T00:00:00Z
SE0000251902,21075786.7324246,2015-12-01T00:00:00Z
SE0000251902,23712847.6591313,2016-12-01T00:00:00Z
SE0000251902,76243504.5863269,2018-12-31T00:00:00Z
SE0000251902,29562486.6481521,2019-12-31T00:00:00Z
SE0000251902,33007985.5869893,2020-12-31T00:00:00Z
SE0000394165,68039417.7645559,2000-12-31T00:00:00Z
SE0000394165,93945580.1845258,2001-12-31T00:00:00Z
SE0000394165,88036975.1771007,2002-12-31T00:00:00Z
SE0000394165,113957658.571846,2003-12-31T00:00:00Z
SE0000394165,149971438.020505,2004-12-31T00:00:00Z
SE0000394165,157952628.000101,2005-12-31T00:00:00Z
SE0000394165,239251457.204213,2006-12-31T00:00:00Z
SE0000394165,225031722.942651,2007-12-31T00:00:00Z
SE0000394165,177954292.298829,2008-12-31T00:00:00Z
SE0000394165,179834920.812268,2009-12-31T00:00:00Z
SE0000394165,190826701.242958,2010-12-31T00:00:00Z
SE0000394165,169820261.912367,2011-12-31T00:00:00Z
SE0000394165,172030437.324962,2012-12-31T00:00:00Z
SE0000394165,180651576.118197,2013-12-31T00:00:00Z
SE0000394165,166301071.130781,2014-12-31T00:00:00Z
SE0000394165,84234239.4247721,2015-12-01T00:00:00Z
SE0000394165,85140526.8627717,2018-12-31T00:00:00Z
SE0000394165,63869792.7793207,2019-12-31T00:00:00Z
SE0000394165,54965063.0569217,2020-12-31T00:00:00Z
SE0000379497,46318104.5473863,2000-12-31T00:00:00Z
SE0000379497,49376076.7198806,2001-12-31T00:00:00Z
SE0000379497,64054022.9223061,2002-12-31T00:00:00Z
SE0000379497,65767247.2511433,2003-12-31T00:00:00Z
SE0000379497,82921740.1761823,2004-12-31T00:00:00Z
SE0000379497,84289671.846274,2005-12-31T00:00:00Z
SE0000379497,96898601.9604692,2006-12-31T00:00:00Z
SE0000379497,325554764.63124,2007-12-31T00:00:00Z
SE0000379497,227411817.425261,2008-12-31T00:00:00Z
SE0000379497,176573280.075976,2009-12-31T00:00:00Z
SE0000379497,168499806.25354,2010-12-31T00:00:00Z
SE0000379497,167295798.368129,2011-12-31T00:00:00Z
SE0000379497,191318130.058782,2012-12-31T00:00:00Z
SE0000379497,202836857.395871,2013-12-31T00:00:00Z
SE0000379497,175742415.49612,2014-12-31T00:00:00Z
SE0000379497,158195702.361925,2015-12-31T00:00:00Z
SE0000379497,130592795.107437,2016-12-31T00:00:00Z
SE0000379497,110964799.980492,2017-12-31T00:00:00Z
SE0000379497,105677556.368894,2018-12-31T00:00:00Z
SE0000379497,119963682.973724,2019-12-31T00:00:00Z
SE0000379497,141707649.608025,2020-12-31T00:00:00Z
SE0000379497,149924772.103726,2021-12-31T00:00:00Z
SE0000416604,207095197.620059,2000-12-31T00:00:00Z
SE0000416604,213265954.595919,2001-12-31T00:00:00Z
SE0000416604,314730403.732074,2002-12-31T00:00:00Z
SE0000416604,328749496.100863,2003-12-31T00:00:00Z
SE0000416604,366795947.205436,2004-12-31T00:00:00Z
SE0000416604,370967335.734253,2005-12-31T00:00:00Z
SE0000416604,459293237.695937,2006-12-31T00:00:00Z
SE0000416604,597629290.334561,2007-12-31T00:00:00Z
SE0000416604,590743230.266948,2008-12-31T00:00:00Z
SE0000416604,554314125.303763,2009-12-31T00:00:00Z
SE0000416604,464693433.48535,2010-12-31T00:00:00Z
SE0000416604,496820465.170301,2011-12-31T00:00:00Z
SE0000416604,570276674.976149,2012-12-31T00:00:00Z
SE0000416604,607298771.109419,2013-12-31T00:00:00Z
SE0000416604,,2014-12-01T00:00:00Z
SE0000416604,487537881.843218,2015-12-01T00:00:00Z
SE0000416604,516921964.66495,2018-12-31T00:00:00Z
SE0000416604,498290963.469344,2019-12-31T00:00:00Z
SE0000416604,567147100.355456,2020-12-31T00:00:00Z
SE0017766843,,
SE0000123085,24005524.8618785,2000-12-31T00:00:00Z
SE0000123085,19299701.3896865,2001-12-31T00:00:00Z
SE0000123085,29403674.4802166,2002-12-31T00:00:00Z
SE0000123085,36472706.0426194,2003-12-31T00:00:00Z
SE0000123085,39753314.6928836,2004-12-31T00:00:00Z
SE0000123085,44861989.0699373,2005-12-31T00:00:00Z
SE0000123085,48777555.4029772,2006-12-31T00:00:00Z
SE0000123085,39219925.1029061,2007-12-31T00:00:00Z
SE0000123085,23209397.6057871,2008-12-31T00:00:00Z
SE0000123085,22922544.063015,2009-12-31T00:00:00Z
SE0000123085,12445676.4732183,2010-12-31T00:00:00Z
SE0000123085,7409187.2586312,2011-12-31T00:00:00Z
SE0000123085,8185147.5702459,2012-12-31T00:00:00Z
SE0000123085,5714108.16101418,2013-12-31T00:00:00Z
SE0000123085,10622025.5275479,2014-12-31T00:00:00Z
SE0000123085,7819451.84395904,2015-12-31T00:00:00Z
SE0000123085,5187588.52399618,2016-12-31T00:00:00Z
SE0000123085,4211322.04299109,2017-12-31T00:00:00Z
SE0000123085,3128756.04355881,2018-12-31T00:00:00Z
SE0000123085,3732108.5238197,2019-12-31T00:00:00Z
SE0000123085,8101231.92287091,2020-12-31T00:00:00Z
SE0000123085,8016085.49429153,2021-12-31T00:00:00Z
SE0000123085,8562040.0084552,2022-12-31T00:00:00Z
SE0007100359,518036230.344241,2000-12-31T00:00:00Z
SE0007100359,494429960.568125,2001-12-31T00:00:00Z
SE0007100359,600241893.681967,2002-12-31T00:00:00Z
SE0007100359,758420328.333727,2003-12-31T00:00:00Z
SE0007100359,,2004-12-31T00:00:00Z
SE0007100359,,2005-12-31T00:00:00Z
SE0007100359,,2006-12-31T00:00:00Z
SE0007100359,,2007-12-31T00:00:00Z
SE0007100359,,2008-12-31T00:00:00Z
SE0007100359,,2009-12-31T00:00:00Z
SE0007100359,1644147366.5385,2010-12-31T00:00:00Z
SE0007100359,1685342199.25085,2011-12-31T00:00:00Z
SE0007100359,1837734281.2298,2012-12-31T00:00:00Z
SE0007100359,3367533052.6512,2013-12-31T00:00:00Z
SE0007100359,3500314283.88173,2014-12-31T00:00:00Z
SE0007100359,3743562422.3051,2015-12-31T00:00:00Z
SE0007100359,4219396774.15813,2016-12-31T00:00:00Z
SE0007100359,6308082470.70729,2017-12-31T00:00:00Z
SE0007100359,6214811802.44905,2018-12-31T00:00:00Z
SE0007100359,7029801324.50331,2019-12-31T00:00:00Z
SE0007100359,7890027754.78405,2020-12-31T00:00:00Z
SE0007100359,7390145145.58811,2021-12-31T00:00:00Z
SE0007100359,7226983608.44751,2022-12-31T00:00:00Z
SE0000264574,,
SE0000366254,248282830.429239,2000-12-31T00:00:00Z
SE0000366254,143528769.955208,2001-12-31T00:00:00Z
SE0000366254,340854806.197086,2002-12-31T00:00:00Z
SE0000366254,377389176.941576,2003-12-31T00:00:00Z
SE0000366254,442425062.385376,2004-12-31T00:00:00Z
SE0000366254,389364595.663233,2005-12-31T00:00:00Z
SE0000366254,453391378.025799,2006-12-31T00:00:00Z
SE0000366254,270263996.781282,2007-12-31T00:00:00Z
SE0000366254,,2008-12-31T00:00:00Z
SE0000366254,147783036.673539,2011-12-31T00:00:00Z
SE0000366254,126590837.377729,2012-12-01T00:00:00Z
SE0000366254,69555437.1633221,2015-12-31T00:00:00Z
SE0000366254,,2016-12-31T00:00:00Z
SE0000366254,,2017-12-31T00:00:00Z
SE0000366254,,2018-12-31T00:00:00Z
SE0000366254,395030869.472335,2019-12-31T00:00:00Z
SE0000366254,46340750.8399474,2020-12-31T00:00:00Z
SE0000115503,,
SE0018014151,,
SE0000162786,75472800.679983,2000-12-31T00:00:00Z
SE0000162786,78613376.2107117,2001-12-31T00:00:00Z
SE0000162786,85884812.5323965,2002-12-31T00:00:00Z
SE0000162786,97736276.5676476,2003-12-31T00:00:00Z
SE0000162786,128096719.882144,2004-12-31T00:00:00Z
SE0000162786,115914196.489284,2005-12-31T00:00:00Z
SE0000162786,152160752.633194,2006-12-31T00:00:00Z
SE0000162786,,2007-12-01T00:00:00Z
SE0000162786,,2008-12-01T00:00:00Z
SE0000162786,,2009-12-01T00:00:00Z
SE0000162786,,2010-12-01T00:00:00Z
SE0000162786,,2011-12-01T00:00:00Z
SE0000162786,,2012-12-01T00:00:00Z
SE0000162786,214090645.859368,2013-12-01T00:00:00Z
SE0000162786,208979484.835449,2014-12-01T00:00:00Z
SE0000162786,177699664.680871,2015-12-01T00:00:00Z
SE0000162786,196568275.269983,2018-12-31T00:00:00Z
SE0000162786,193705084.383679,2019-12-31T00:00:00Z
SE0000162786,242405414.61752,2020-12-31T00:00:00Z
SE0000262446,,
SE0000115107,57555779.8555036,2000-12-31T00:00:00Z
SE0000115107,48227288.3886528,2001-12-31T00:00:00Z
SE0000115107,51854403.0409492,2002-12-31T00:00:00Z
SE0000115107,58305786.84719,2003-12-31T00:00:00Z
SE0000115107,66777006.103244,2004-12-31T00:00:00Z
SE0000115107,107336237.942932,2005-12-31T00:00:00Z
SE0000115107,124253575.445926,2006-12-31T00:00:00Z
SE0000115107,146435733.960571,2007-12-31T00:00:00Z
SE0000115107,152049676.71724,2008-12-31T00:00:00Z
SE0000115107,152856763.777548,2009-12-31T00:00:00Z
SE0000115107,144831440.579451,2010-12-31T00:00:00Z
SE0000115107,142797409.91318,2011-12-31T00:00:00Z
SE0000115107,157448219.616533,2012-12-31T00:00:00Z
SE0000115107,166569515.434928,2013-12-31T00:00:00Z
SE0000115107,155051888.910269,2014-12-31T00:00:00Z
SE0000115107,149032143.491387,2015-12-31T00:00:00Z
SE0000115107,392731425.057918,2016-12-31T00:00:00Z
SE0000115107,446683980.150457,2017-12-31T00:00:00Z
SE0000115107,443243301.251638,2018-12-31T00:00:00Z
SE0000115107,448477141.636402,2019-12-31T00:00:00Z
SE0000115107,518241466.62122,2020-12-31T00:00:00Z
SE0000115107,515924196.831578,2021-12-31T00:00:00Z
SE0000115107,519994619.42005,2022-12-31T00:00:00Z
SE0000452682,,
SE0000232282,,
SE0000221723,41223969.400765,2000-12-31T00:00:00Z
SE0000221723,42437119.5589755,2001-12-31T00:00:00Z
SE0000221723,61037839.0831078,2002-12-31T00:00:00Z
SE0000221723,127010383.797384,2003-12-31T00:00:00Z
SE0000221723,,2004-12-31T00:00:00Z
SE0000221723,,2005-12-31T00:00:00Z
SE0000221723,,2006-12-31T00:00:00Z
SE0000221723,,2007-12-31T00:00:00Z
SE0000221723,,2008-12-31T00:00:00Z
SE0000221723,,2009-12-31T00:00:00Z
SE0000221723,,2010-12-31T00:00:00Z
SE0000221723,,2011-12-31T00:00:00Z
SE0000221723,,2012-12-31T00:00:00Z
SE0000221723,4255456147.48543,2018-12-31T00:00:00Z
SE0000221723,4593890194.40291,2019-12-31T00:00:00Z
SE0000221723,3275794906.75366,2020-12-31T00:00:00Z
SE0000352809,,
SE0017161458,,
SE0000456386,653078496.367868,1999-12-31T00:00:00Z
SE0000456386,589672758.181046,2000-12-31T00:00:00Z
SE0000456386,563626966.808315,2001-12-31T00:00:00Z
SE0000456386,677302309.508726,2002-12-31T00:00:00Z
SE0000456386,,2003-12-01T00:00:00Z
SE0000456386,,2004-12-01T00:00:00Z
SE0000456386,,2005-12-01T00:00:00Z
SE0000456386,,2006-12-01T00:00:00Z
SE0000456386,,2007-12-01T00:00:00Z
SE0000456386,,2008-12-01T00:00:00Z
SE0000456386,,2009-12-01T00:00:00Z
SE0000456386,,2010-12-01T00:00:00Z
SE0000456386,2203779244.9486,2011-12-01T00:00:00Z
SE0000456386,2231546737.1869,2012-12-01T00:00:00Z
SE0000456386,2504905361.33378,2013-12-01T00:00:00Z
SE0000456386,2462113895.46139,2014-12-01T00:00:00Z
SE0000456386,2167165804.36261,2015-12-01T00:00:00Z
SE0000456386,2747755297.99828,2018-12-31T00:00:00Z
SE0000456386,2716103503.52489,2019-12-31T00:00:00Z
SE0000456386,3023497346.2531,2020-12-31T00:00:00Z
SE0000254880,,
SE0006288015,1317520186.99533,2000-12-31T00:00:00Z
SE0006288015,868984724.933961,2001-12-31T00:00:00Z
SE0006288015,926948108.045845,2002-12-31T00:00:00Z
SE0006288015,1281655291.28845,2003-12-31T00:00:00Z
SE0006288015,1406256576.77159,2004-12-31T00:00:00Z
SE0006288015,,2005-12-31T00:00:00Z
SE0006288015,,2006-12-31T00:00:00Z
SE0006288015,,2007-12-31T00:00:00Z
SE0006288015,,2008-12-31T00:00:00Z
SE0006288015,,2009-12-31T00:00:00Z
SE0006288015,,2010-12-31T00:00:00Z
SE0006288015,637358808.327768,2011-12-31T00:00:00Z
SE0006288015,661065460.252978,2012-12-31T00:00:00Z
SE0006288015,718691254.835552,2013-12-31T00:00:00Z
SE0006288015,572124943.877878,2014-12-31T00:00:00Z
SE0006288015,521162611.73267,2015-12-31T00:00:00Z
SE0006288015,872887776.277216,2016-12-31T00:00:00Z
SE0006288015,976017167.172659,2017-12-31T00:00:00Z
SE0006288015,991030680.94528,2018-12-31T00:00:00Z
SE0006288015,1119418927.57958,2019-12-31T00:00:00Z
SE0006288015,1661878560.64664,2020-12-31T00:00:00Z
SE0006288015,1744291530.22391,2021-12-31T00:00:00Z
SE0006288015,1684313687.81106,2022-12-31T00:00:00Z
SE0003366871,5251274968.1258,2000-12-31T00:00:00Z
SE0003366871,6006852723.86203,2001-12-31T00:00:00Z
SE0003366871,7695674710.59149,2002-12-31T00:00:00Z
SE0003366871,8517632994.62044,2003-12-31T00:00:00Z
SE0003366871,8689005141.15631,2004-12-31T00:00:00Z
SE0003366871,7305512881.85962,2005-12-31T00:00:00Z
SE0003366871,7474325449.57854,2006-12-31T00:00:00Z
SE0003366871,7546965429.72981,2007-12-31T00:00:00Z
SE0003366871,5552013315.40875,2008-12-31T00:00:00Z
SE0003366871,5934890086.86908,2009-12-31T00:00:00Z
SE0003366871,6233419774.06182,2010-12-31T00:00:00Z
SE0003366871,5689044397.34023,2011-12-31T00:00:00Z
SE0003366871,5689044397.34023,2011-12-31T00:00:00Z
SE0003366871,,2012-10-31T00:00:00Z
SE0003366871,4138447291.24865,2013-10-31T00:00:00Z
SE0003366871,3967341306.34775,2014-10-31T00:00:00Z
SE0003366871,3545771925.30284,2015-10-31T00:00:00Z
SE0003366871,3516266914.7122,2016-10-31T00:00:00Z
SE0003366871,3887071353.51992,2017-10-31T00:00:00Z
SE0003366871,3731234179.97731,2018-10-31T00:00:00Z
SE0003366871,3524596109.80425,2019-10-31T00:00:00Z
